request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
15,high_school_physics,0,3,0,1.7490191459655762,-0.27440738677978516,-1.7490191459655762,-1.7601256370544434,-1.8840069770812988,-1.474611759185791,13.84555658299999,29196,29196,1.0,7590960.0
16,computer_security,0,1,0,1.6269128322601318,-0.06565475463867188,-1.6269128322601318,-1.56125807762146,-2.153541326522827,-1.8410594463348389,13.84555658299999,19007,19007,1.0,4941820.0
17,clinical_knowledge,3,0,0,1.4532009363174438,-0.05769634246826172,-1.3955045938491821,-1.5075823068618774,-1.8285480737686157,-1.4532009363174438,13.84555658299999,9386,9386,1.0,2440360.0
18,abstract_algebra,1,0,0,1.8868216276168823,-0.23592567443847656,-1.6508959531784058,-1.8868216276168823,-2.6556577682495117,-2.303943634033203,13.84555658299999,7726,7726,1.0,2008760.0
19,high_school_mathematics,1,0,0,2.477325916290283,-0.7972087860107422,-1.680117130279541,-2.477325916290283,-2.591495990753174,-3.0696940422058105,13.84555658299999,9712,9712,1.0,2525120.0
20,professional_accounting,2,0,0,1.924220323562622,-0.7244548797607422,-1.1997654438018799,-1.5225193500518799,-1.924220323562622,-1.6792452335357666,13.84555658299999,11430,11430,1.0,2971800.0
21,econometrics,2,0,0,1.9173402786254883,-0.46090126037597656,-1.4564390182495117,-1.7123279571533203,-1.9173402786254883,-1.6863203048706055,13.84555658299999,13912,13912,1.0,3617120.0
22,anatomy,1,0,0,1.7547476291656494,-0.502960205078125,-1.2517874240875244,-1.7547476291656494,-2.121347665786743,-1.7851231098175049,13.84555658299999,8239,8239,1.0,2142140.0
23,formal_logic,2,0,0,2.5126757621765137,-1.390498161315918,-1.1221776008605957,-1.4548583030700684,-2.5126757621765137,-2.029381275177002,13.84555658299999,18720,18720,1.0,4867200.0
24,high_school_mathematics,3,0,0,2.5510621070861816,-1.0208624601364136,-1.530199646949768,-1.9412723779678345,-2.079531192779541,-2.5510621070861816,13.84555658299999,10513,10513,1.0,2733380.0
25,professional_accounting,0,0,1,1.2825665473937988,0.15790939331054688,-1.2825665473937988,-1.8414368629455566,-1.4472460746765137,-1.4404759407043457,13.84555658299999,23015,23015,1.0,5983900.0
26,electrical_engineering,2,0,0,1.8754289150238037,-0.5794887542724609,-1.2959401607513428,-1.639972448348999,-1.8754289150238037,-1.4977576732635498,13.84555658299999,8357,8357,1.0,2172820.0
27,high_school_mathematics,1,1,1,1.978703498840332,0.7292842864990234,-2.7079877853393555,-1.978703498840332,-3.668802261352539,-3.3609542846679688,13.84555658299999,9092,9092,1.0,2363920.0
28,conceptual_physics,2,0,0,1.9778624773025513,-0.688654899597168,-1.2892075777053833,-1.5079585313796997,-1.9778624773025513,-1.9622174501419067,13.84555658299999,6825,6825,1.0,1774500.0
29,abstract_algebra,3,1,0,2.4943349361419678,-0.7646408081054688,-2.180419683456421,-1.729694128036499,-2.8216845989227295,-2.4943349361419678,13.84555658299999,9725,9725,1.0,2528500.0
30,econometrics,0,0,1,1.5498863458633423,0.32501983642578125,-1.5498863458633423,-1.8749061822891235,-2.327026844024658,-2.0346779823303223,13.84555658299999,17319,17319,1.0,4502940.0
31,machine_learning,0,0,1,1.2089964151382446,0.33661365509033203,-1.2089964151382446,-1.5456100702285767,-2.2811827659606934,-1.5799309015274048,13.84555658299999,10595,10595,1.0,2754700.0
32,abstract_algebra,2,1,0,2.9906864166259766,-0.7300395965576172,-2.365293502807617,-2.2606468200683594,-2.9906864166259766,-2.431403160095215,13.84555658299999,13439,13439,1.0,3494140.0
33,anatomy,0,0,1,1.2538292407989502,0.24149417877197266,-1.2538292407989502,-1.9144699573516846,-1.5429556369781494,-1.4953234195709229,13.84555658299999,13565,13565,1.0,3526900.0
34,anatomy,1,0,0,1.7822439670562744,-0.5073013305664062,-1.2749426364898682,-1.7822439670562744,-1.705374002456665,-1.8603193759918213,13.84555658299999,10056,10056,1.0,2614560.0
35,high_school_physics,2,0,0,2.108410596847534,-0.7707948684692383,-1.337615728378296,-1.8998448848724365,-2.108410596847534,-1.6210124492645264,13.84555658299999,12926,12926,1.0,3360760.0
36,professional_accounting,3,0,0,1.721238374710083,-0.1849355697631836,-1.5363028049468994,-1.571601152420044,-2.207023859024048,-1.721238374710083,13.84555658299999,30330,30330,1.0,7885800.0
37,professional_accounting,1,0,0,1.4479920864105225,-0.0070972442626953125,-1.4408948421478271,-1.4479920864105225,-1.9397733211517334,-1.5602986812591553,13.84555658299999,8691,8691,1.0,2259660.0
38,conceptual_physics,1,0,0,1.3989757299423218,-0.10646820068359375,-1.292507529258728,-1.3989757299423218,-2.0929245948791504,-1.7007373571395874,13.84555658299999,7183,7183,1.0,1867580.0
39,college_computer_science,0,1,0,1.8530514240264893,-0.552769660949707,-1.8530514240264893,-1.3002817630767822,-2.6593515872955322,-2.1008217334747314,13.84555658299999,13281,13281,1.0,3453060.0
40,abstract_algebra,2,0,0,2.6994287967681885,-0.8477869033813477,-1.8516418933868408,-2.125917673110962,-2.6994287967681885,-2.4661457538604736,13.84555658299999,12879,12879,1.0,3348540.0
41,econometrics,1,0,0,1.4359612464904785,-0.08360004425048828,-1.3523612022399902,-1.4359612464904785,-1.647228717803955,-1.5706591606140137,13.84555658299999,9488,9488,1.0,2466880.0
42,machine_learning,3,1,0,2.315993309020996,-0.2726306915283203,-2.1362857818603516,-2.043362617492676,-2.372701644897461,-2.315993309020996,13.84555658299999,11490,11490,1.0,2987400.0
43,professional_accounting,3,0,0,1.4541133642196655,-0.3246440887451172,-1.1294692754745483,-1.7426284551620483,-1.7506669759750366,-1.4541133642196655,13.84555658299999,14711,14711,1.0,3824860.0
44,college_mathematics,1,1,1,1.7221428155899048,0.3738354444503784,-2.3415017127990723,-1.7221428155899048,-2.095978260040283,-2.4018149375915527,13.84555658299999,12072,12072,1.0,3138720.0
45,conceptual_physics,1,1,1,1.5463924407958984,0.03992176055908203,-1.5863142013549805,-1.5463924407958984,-1.9319400787353516,-1.7209539413452148,13.84555658299999,10700,10700,1.0,2782000.0
46,econometrics,1,0,0,1.6518304347991943,-0.3082857131958008,-1.3435447216033936,-1.6518304347991943,-2.0780560970306396,-1.7534596920013428,13.84555658299999,11713,11713,1.0,3045380.0
47,astronomy,2,0,0,2.1751441955566406,-0.8265801668167114,-1.3485640287399292,-1.4235295057296753,-2.1751441955566406,-1.562900424003601,13.84555658299999,9719,9719,1.0,2526940.0
48,high_school_physics,1,0,0,1.9618855714797974,-0.17021656036376953,-1.7916690111160278,-1.9618855714797974,-2.0464658737182617,-2.357402801513672,13.84555658299999,13939,13939,1.0,3624140.0
49,business_ethics,1,0,0,1.5462692975997925,-0.013368606567382812,-1.5329006910324097,-1.5462692975997925,-1.8316048383712769,-1.7910164594650269,13.84555658299999,9156,9156,1.0,2380560.0
50,computer_security,1,3,0,1.8419026136398315,-0.41165924072265625,-1.6196106672286987,-1.8419026136398315,-1.9538935422897339,-1.4302433729171753,13.84555658299999,13613,13613,1.0,3539380.0
51,professional_accounting,2,2,1,1.9569123983383179,0.2652665376663208,-2.343146800994873,-2.2587504386901855,-1.9569123983383179,-2.2221789360046387,13.84555658299999,24228,24228,1.0,6299280.0
52,abstract_algebra,1,1,1,1.4291893243789673,0.25911808013916016,-1.6883074045181274,-1.4291893243789673,-2.4028944969177246,-2.3298850059509277,13.84555658299999,7815,7815,1.0,2031900.0
53,computer_security,3,0,0,1.6535488367080688,-0.42884349822998047,-1.2247053384780884,-1.4334303140640259,-2.1125378608703613,-1.6535488367080688,13.84555658299999,6614,6614,1.0,1719640.0
54,conceptual_physics,3,0,0,1.9411028623580933,-0.36585140228271484,-1.5752514600753784,-1.7037028074264526,-1.7348459959030151,-1.9411028623580933,13.84555658299999,8330,8330,1.0,2165800.0
55,professional_accounting,2,1,0,2.0336828231811523,-0.3818225860595703,-2.0195083618164062,-1.651860237121582,-2.0336828231811523,-1.8578100204467773,13.84555658299999,18204,18204,1.0,4733040.0
56,formal_logic,0,3,0,2.0869359970092773,-0.2986621856689453,-2.0869359970092773,-2.511183738708496,-3.0984973907470703,-1.788273811340332,13.84555658299999,19029,19029,1.0,4947540.0
57,business_ethics,2,0,0,1.8094419240951538,-0.4532318115234375,-1.3562101125717163,-2.164379596710205,-1.8094419240951538,-1.677111029624939,13.84555658299999,15443,15443,1.0,4015180.0
58,formal_logic,3,0,0,1.8551762104034424,-0.05769920349121094,-1.7974770069122314,-1.8100206851959229,-2.3264763355255127,-1.8551762104034424,13.84555658299999,13907,13907,1.0,3615820.0
59,computer_security,2,0,0,2.072075605392456,-0.9419345855712891,-1.130141019821167,-1.464857816696167,-2.072075605392456,-1.759037733078003,13.84555658299999,10454,10454,1.0,2718040.0
60,formal_logic,0,1,0,1.6869620084762573,-0.0565032958984375,-1.6869620084762573,-1.6304587125778198,-2.6507177352905273,-2.582180976867676,13.84555658299999,17594,17594,1.0,4574440.0
61,high_school_mathematics,1,1,1,1.8914791345596313,0.04754924774169922,-1.9390283823013306,-1.8914791345596313,-2.317107677459717,-2.0202603340148926,13.84555658299999,8931,8931,1.0,2322060.0
62,high_school_mathematics,3,1,0,2.4910688400268555,-0.6402292251586914,-2.2865047454833984,-1.850839614868164,-2.674654006958008,-2.4910688400268555,13.84555658299999,11109,11109,1.0,2888340.0
63,computer_security,1,1,1,1.6300239562988281,0.11624336242675781,-1.746267318725586,-1.6300239562988281,-2.4294729232788086,-2.007065773010254,13.84555658299999,6635,6635,1.0,1725100.0
64,formal_logic,2,0,0,1.860841155052185,-0.528630256652832,-1.332210898399353,-1.9952176809310913,-1.860841155052185,-1.5660909414291382,13.168706208999993,17214,17214,1.0,4475640.0
65,anatomy,1,0,0,1.9023425579071045,-0.7125043869018555,-1.189838171005249,-1.9023425579071045,-1.7033774852752686,-1.5392158031463623,13.168706208999993,15024,15024,1.0,3906240.0
66,business_ethics,3,0,0,1.614913821220398,-0.5492143630981445,-1.0656994581222534,-1.5366944074630737,-2.04412841796875,-1.614913821220398,13.168706208999993,13222,13222,1.0,3437720.0
67,high_school_physics,2,1,0,2.0887017250061035,-0.3468247652053833,-2.29799222946167,-1.7418769598007202,-2.0887017250061035,-2.401512622833252,13.168706208999993,14050,14050,1.0,3653000.0
68,abstract_algebra,3,1,0,2.508049488067627,-0.3698444366455078,-2.937939167022705,-2.138205051422119,-3.184990406036377,-2.508049488067627,13.168706208999993,9878,9878,1.0,2568280.0
69,astronomy,1,0,0,1.4518134593963623,-0.05850410461425781,-1.3933093547821045,-1.4518134593963623,-2.434006452560425,-1.9584767818450928,13.168706208999993,11018,11018,1.0,2864680.0
70,professional_accounting,2,1,0,1.7451289892196655,-0.31973838806152344,-1.5346711874008179,-1.425390601158142,-1.7451289892196655,-1.838157057762146,13.168706208999993,12173,12173,1.0,3164980.0
71,high_school_mathematics,2,1,0,2.024996042251587,-0.09781074523925781,-2.1122076511383057,-1.927185297012329,-2.024996042251587,-2.1005680561065674,13.168706208999993,13527,13527,1.0,3517020.0
72,anatomy,2,0,0,1.8671714067459106,-0.4208049774169922,-1.4463664293289185,-1.7939492464065552,-1.8671714067459106,-1.7135554552078247,13.168706208999993,8221,8221,1.0,2137460.0
73,electrical_engineering,2,0,0,1.9860528707504272,-0.6419963836669922,-1.344056487083435,-1.7577098608016968,-1.9860528707504272,-1.962891936302185,13.168706208999993,8532,8532,1.0,2218320.0
74,professional_accounting,2,0,0,1.7480558156967163,-0.3278951644897461,-1.4201606512069702,-1.7522472143173218,-1.7480558156967163,-1.6498397588729858,13.168706208999993,14824,14824,1.0,3854240.0
75,conceptual_physics,2,0,0,2.1948280334472656,-0.4941197633743286,-1.700708270072937,-2.005788803100586,-2.1948280334472656,-1.7527912855148315,13.168706208999993,7441,7441,1.0,1934660.0
76,college_mathematics,0,1,0,1.8994650840759277,-0.18424129486083984,-1.8994650840759277,-1.715223789215088,-2.1654677391052246,-2.044747829437256,13.168706208999993,14419,14419,1.0,3748940.0
77,professional_accounting,1,3,0,1.6453405618667603,-0.3485250473022461,-1.4872204065322876,-1.6453405618667603,-1.7734533548355103,-1.2968155145645142,13.168706208999993,14280,14280,1.0,3712800.0
78,conceptual_physics,1,1,1,1.5449498891830444,0.09048652648925781,-1.6354364156723022,-1.5449498891830444,-1.9013656377792358,-1.8100169897079468,13.168706208999993,6908,6908,1.0,1796080.0
79,clinical_knowledge,3,0,0,1.5968464612960815,-0.37719249725341797,-1.2196539640426636,-1.4423121213912964,-1.5041559934616089,-1.5968464612960815,13.168706208999993,11764,11764,1.0,3058640.0
80,electrical_engineering,0,1,0,2.073267936706543,-0.0678567886352539,-2.073267936706543,-2.005411148071289,-2.356668472290039,-2.652054786682129,13.168706208999993,9498,9498,1.0,2469480.0
81,college_mathematics,3,3,1,2.5567173957824707,0.052471160888671875,-2.946296215057373,-2.6091885566711426,-3.053950786590576,-2.5567173957824707,13.168706208999993,16855,16855,1.0,4382300.0
82,business_ethics,0,0,1,1.3679263591766357,0.11389350891113281,-1.3679263591766357,-1.498640775680542,-1.4818198680877686,-1.7466742992401123,13.168706208999993,16142,16142,1.0,4196920.0
83,high_school_physics,0,0,1,1.3856167793273926,0.4931211471557617,-1.3856167793273926,-1.8787379264831543,-2.167670726776123,-2.253326892852783,13.168706208999993,12626,12626,1.0,3282760.0
84,high_school_mathematics,1,1,1,1.8132036924362183,0.468084454536438,-2.2812881469726562,-1.8132036924362183,-2.5583009719848633,-2.6365556716918945,13.168706208999993,8652,8652,1.0,2249520.0
85,clinical_knowledge,3,0,0,1.66665780544281,-0.3586091995239258,-1.3080486059188843,-1.4273465871810913,-1.8976987600326538,-1.66665780544281,13.168706208999993,10215,10215,1.0,2655900.0
86,college_mathematics,1,1,1,1.7283809185028076,0.33499622344970703,-2.068336248397827,-1.7283809185028076,-2.3351008892059326,-2.0633771419525146,13.168706208999993,15478,15478,1.0,4024280.0
87,formal_logic,0,0,1,1.3868399858474731,0.08925914764404297,-1.3868399858474731,-1.4760991334915161,-2.19915771484375,-2.012301445007324,13.168706208999993,21839,21839,1.0,5678140.0
88,high_school_physics,3,3,1,1.571800708770752,0.11252593994140625,-1.6843266487121582,-2.432687282562256,-1.9529242515563965,-1.571800708770752,13.168706208999993,21471,21471,1.0,5582460.0
89,abstract_algebra,2,0,0,1.7501883506774902,-0.2574596405029297,-1.4927287101745605,-1.6970419883728027,-1.7501883506774902,-1.5786538124084473,13.168706208999993,11007,11007,1.0,2861820.0
90,econometrics,2,0,0,1.7880408763885498,-0.5031776428222656,-1.2848632335662842,-1.509545087814331,-1.7880408763885498,-1.83329176902771,13.168706208999993,13193,13193,1.0,3430180.0
91,high_school_mathematics,2,2,1,2.2292070388793945,0.15451335906982422,-2.560774803161621,-3.0255794525146484,-2.2292070388793945,-2.3837203979492188,13.168706208999993,15967,15967,1.0,4151420.0
92,clinical_knowledge,3,1,0,1.4116369485855103,-0.10621166229248047,-1.4824434518814087,-1.3054252862930298,-1.5522371530532837,-1.4116369485855103,13.168706208999993,10012,10012,1.0,2603120.0
93,college_computer_science,1,1,1,1.8970348834991455,0.29490184783935547,-2.191936731338501,-1.8970348834991455,-2.6853325366973877,-2.5113155841827393,13.168706208999993,13686,13686,1.0,3558360.0
94,college_mathematics,3,1,0,2.5305261611938477,-0.31148719787597656,-2.721567153930664,-2.219038963317871,-3.035761833190918,-2.5305261611938477,13.168706208999993,16485,16485,1.0,4286100.0
95,college_mathematics,0,0,1,1.9148091077804565,0.02076435089111328,-1.9148091077804565,-1.9355734586715698,-2.5777206420898438,-2.231109619140625,13.168706208999993,15380,15380,1.0,3998800.0
96,econometrics,2,0,0,2.6963348388671875,-1.4431428909301758,-1.2531919479370117,-1.9354591369628906,-2.6963348388671875,-1.8108749389648438,13.168706208999993,17094,17094,1.0,4444440.0
97,business_ethics,1,0,0,1.700737476348877,-0.2772092819213867,-1.4235281944274902,-1.700737476348877,-1.9054770469665527,-1.7371125221252441,13.168706208999993,8887,8887,1.0,2310620.0
98,computer_security,0,0,1,1.4866255521774292,0.07970619201660156,-1.4866255521774292,-1.5688532590866089,-1.5663317441940308,-1.6223572492599487,13.168706208999993,6717,6717,1.0,1746420.0
99,college_mathematics,1,3,0,2.3514904975891113,-0.6642731428146362,-1.766487717628479,-2.3514904975891113,-2.2158379554748535,-1.687217354774475,13.168706208999993,11009,11009,1.0,2862340.0
100,business_ethics,2,1,0,1.881060004234314,-0.5303764343261719,-1.4205564260482788,-1.350683569908142,-1.881060004234314,-2.2834086418151855,13.168706208999993,12318,12318,1.0,3202680.0
101,college_computer_science,3,0,0,1.6816487312316895,-0.4923124313354492,-1.1893362998962402,-1.3249707221984863,-1.7383732795715332,-1.6816487312316895,13.168706208999993,12774,12774,1.0,3321240.0
102,college_mathematics,3,0,0,2.368037700653076,-0.09537696838378906,-2.272660732269287,-2.3039631843566895,-2.5043511390686035,-2.368037700653076,13.168706208999993,11117,11117,1.0,2890420.0
103,electrical_engineering,2,1,0,2.125631809234619,-0.5309525728225708,-1.8040908575057983,-1.5946792364120483,-2.125631809234619,-1.8898786306381226,13.168706208999993,7989,7989,1.0,2077140.0
104,college_computer_science,3,1,0,2.4039580821990967,-0.38458728790283203,-2.095519781112671,-2.0193707942962646,-2.6487576961517334,-2.4039580821990967,13.168706208999993,21150,21150,1.0,5499000.0
105,computer_security,2,0,0,2.237271308898926,-1.1653519868850708,-1.071919322013855,-1.6195811033248901,-2.237271308898926,-1.9179686307907104,13.168706208999993,16511,16511,1.0,4292860.0
106,machine_learning,1,0,0,1.5407559871673584,-0.6464843153953552,-0.8942716717720032,-1.5407559871673584,-2.2533156871795654,-1.7251641750335693,13.168706208999993,14849,14849,1.0,3860740.0
107,astronomy,2,0,0,2.5695815086364746,-1.4939202070236206,-1.075661301612854,-1.9359060525894165,-2.5695815086364746,-1.9828916788101196,13.168706208999993,7529,7529,1.0,1957540.0
108,conceptual_physics,0,0,1,2.0195324420928955,0.32411861419677734,-2.0195324420928955,-2.343651056289673,-2.780728578567505,-2.5012028217315674,13.168706208999993,8831,8831,1.0,2296060.0
109,college_computer_science,0,0,1,1.3017244338989258,0.27595996856689453,-1.3017244338989258,-1.5776844024658203,-2.4511051177978516,-2.141996383666992,13.168706208999993,15489,15489,1.0,4027140.0
110,formal_logic,3,0,0,2.07235050201416,-0.5770834684371948,-1.4952670335769653,-1.9526578187942505,-1.7276889085769653,-2.07235050201416,13.168706208999993,9396,9396,1.0,2442960.0
111,college_computer_science,2,3,0,2.604525566101074,-0.9955626726150513,-1.9532603025436401,-1.8407963514328003,-2.604525566101074,-1.608962893486023,13.168706208999993,21820,21820,1.0,5673200.0
112,clinical_knowledge,0,0,1,1.2965418100357056,0.3660306930541992,-1.2965418100357056,-1.7302871942520142,-1.8757988214492798,-1.6625725030899048,13.168706208999993,11630,11630,1.0,3023800.0
113,clinical_knowledge,2,0,0,2.1361989974975586,-0.6064397096633911,-1.5297592878341675,-1.8130425214767456,-2.1361989974975586,-1.7337483167648315,13.168706208999993,9169,9169,1.0,2383940.0
114,astronomy,2,0,0,1.9048149585723877,-0.7407674789428711,-1.1640474796295166,-1.6415398120880127,-1.9048149585723877,-1.3744404315948486,13.168706208999993,12276,12276,1.0,3191760.0
115,college_computer_science,0,0,1,0.9984719753265381,0.45106029510498047,-0.9984719753265381,-1.8083837032318115,-1.7729766368865967,-1.4495322704315186,13.168706208999993,11189,11189,1.0,2909140.0
116,abstract_algebra,0,1,0,2.0637521743774414,-0.3073692321777344,-2.0637521743774414,-1.756382942199707,-2.709829330444336,-2.0378828048706055,13.168706208999993,14374,14374,1.0,3737240.0
117,clinical_knowledge,0,0,1,1.2493956089019775,0.4464092254638672,-1.2493956089019775,-1.6958048343658447,-1.957148790359497,-1.8347275257110596,13.168706208999993,7488,7488,1.0,1946880.0
118,anatomy,2,0,0,1.6108227968215942,-0.22569847106933594,-1.3851243257522583,-1.4191924333572388,-1.6108227968215942,-1.5128709077835083,13.168706208999993,9972,9972,1.0,2592720.0
119,clinical_knowledge,2,1,0,1.9008287191390991,-0.599339485168457,-1.3647540807724,-1.301489233970642,-1.9008287191390991,-1.681158423423767,13.168706208999993,13730,13730,1.0,3569800.0
120,anatomy,0,0,1,1.320705771446228,0.22352886199951172,-1.320705771446228,-1.5923560857772827,-1.5567039251327515,-1.5442346334457397,13.168706208999993,11853,11853,1.0,3081780.0
121,computer_security,2,0,0,1.438613772392273,-0.0021657943725585938,-1.4364479780197144,-1.5237091779708862,-1.438613772392273,-1.7349642515182495,13.168706208999993,10796,10796,1.0,2806960.0
122,formal_logic,3,0,0,1.9122756719589233,-0.6415376663208008,-1.2707380056381226,-2.1021676063537598,-1.6496890783309937,-1.9122756719589233,13.168706208999993,13969,13969,1.0,3631940.0
123,conceptual_physics,3,0,0,1.5653696060180664,-0.3035259246826172,-1.2618436813354492,-1.6176738739013672,-1.5795841217041016,-1.5653696060180664,13.168706208999993,8023,8023,1.0,2085980.0
124,anatomy,1,0,0,1.3846560716629028,-0.2606964111328125,-1.1239596605300903,-1.3846560716629028,-1.8394147157669067,-1.6326876878738403,13.168706208999993,14433,14433,1.0,3752580.0
125,high_school_physics,3,0,0,1.7379436492919922,-0.3491954803466797,-1.3887481689453125,-1.5384130477905273,-2.106877326965332,-1.7379436492919922,13.168706208999993,26649,26649,1.0,6928740.0
126,college_computer_science,3,0,0,2.392664670944214,-0.0866689682006836,-2.3059957027435303,-2.394864797592163,-3.1058051586151123,-2.392664670944214,13.168706208999993,20358,20358,1.0,5293080.0
127,abstract_algebra,2,1,0,3.007859945297241,-1.1581544876098633,-2.403196096420288,-1.849705457687378,-3.007859945297241,-2.6187894344329834,13.168706208999993,8572,8572,1.0,2228720.0
128,computer_security,0,0,1,1.1410120725631714,0.21574115753173828,-1.1410120725631714,-1.3567532300949097,-1.6067065000534058,-1.912180781364441,12.311344083000023,10495,10495,1.0,2728700.0
129,abstract_algebra,3,1,0,2.5024235248565674,-0.20937156677246094,-2.639289140701294,-2.2930519580841064,-2.6377956867218018,-2.5024235248565674,12.311344083000023,9875,9875,1.0,2567500.0
130,business_ethics,3,0,0,2.0575344562530518,-0.9908294677734375,-1.0667049884796143,-1.4386579990386963,-1.4709818363189697,-2.0575344562530518,12.311344083000023,8860,8860,1.0,2303600.0
131,college_computer_science,1,1,1,1.8794515132904053,0.13428497314453125,-2.0137364864349365,-1.8794515132904053,-2.0996720790863037,-2.052112340927124,12.311344083000023,14978,14978,1.0,3894280.0
132,professional_accounting,2,1,0,2.122819423675537,-0.719467282295227,-1.5157254934310913,-1.40335214138031,-2.122819423675537,-1.4757341146469116,12.311344083000023,17903,17903,1.0,4654780.0
133,computer_security,2,1,0,1.7730040550231934,-0.6059722900390625,-1.2028441429138184,-1.1670317649841309,-1.7730040550231934,-2.0219168663024902,12.311344083000023,6872,6872,1.0,1786720.0
134,high_school_physics,0,0,1,1.5091838836669922,0.08574485778808594,-1.5091838836669922,-1.5949287414550781,-2.0774269104003906,-1.7544488906860352,12.311344083000023,11814,11814,1.0,3071640.0
135,formal_logic,3,0,0,1.6808055639266968,-0.5536670684814453,-1.1271384954452515,-1.699652075767517,-1.965490698814392,-1.6808055639266968,12.311344083000023,9187,9187,1.0,2388620.0
136,high_school_physics,1,0,0,1.6632288694381714,-0.2241668701171875,-1.4390619993209839,-1.6632288694381714,-2.188551902770996,-1.6445406675338745,12.311344083000023,13991,13991,1.0,3637660.0
137,machine_learning,0,0,1,1.309288501739502,0.2466564178466797,-1.309288501739502,-2.021547794342041,-2.1935906410217285,-1.5559449195861816,12.311344083000023,8473,8473,1.0,2202980.0
138,computer_security,3,0,0,2.107830286026001,-1.3748226165771484,-0.7330076098442078,-1.8326046466827393,-2.1438724994659424,-2.107830286026001,12.311344083000023,8176,8176,1.0,2125760.0
139,clinical_knowledge,0,0,1,1.420048713684082,0.03818988800048828,-1.420048713684082,-1.5823516845703125,-1.4582386016845703,-1.4669723510742188,12.311344083000023,10750,10750,1.0,2795000.0
140,high_school_physics,0,0,1,1.349361777305603,0.019967079162597656,-1.349361777305603,-1.3693288564682007,-2.3471179008483887,-1.9522660970687866,12.311344083000023,10688,10688,1.0,2778880.0
141,clinical_knowledge,3,0,0,1.4318021535873413,-0.09196949005126953,-1.3398326635360718,-1.7230342626571655,-2.161938190460205,-1.4318021535873413,12.311344083000023,11860,11860,1.0,3083600.0
142,conceptual_physics,1,0,0,1.5743043422698975,-0.19461917877197266,-1.3796851634979248,-1.5743043422698975,-1.794269323348999,-1.838439702987671,12.311344083000023,7049,7049,1.0,1832740.0
