request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
43,formal_logic,1,0,0,1.527964472770691,-0.4277048110961914,-1.1002596616744995,-1.527964472770691,-2.6170291900634766,-2.2981958389282227,13.265417459000005,18723,0,0.0,9661068.0
44,high_school_physics,0,0,1,1.3184019327163696,0.15227890014648438,-1.3184019327163696,-1.470680832862854,-2.3426918983459473,-1.7858768701553345,13.265417459000005,12842,0,0.0,6626472.0
45,computer_security,1,0,0,1.5574729442596436,-0.11138153076171875,-1.4460914134979248,-1.5574729442596436,-1.9338862895965576,-1.5721089839935303,13.265417459000005,13300,0,0.0,6862800.0
46,business_ethics,1,0,0,1.4050321578979492,-0.17976951599121094,-1.2252626419067383,-1.4050321578979492,-2.056894302368164,-1.8584280014038086,13.265417459000005,9027,0,0.0,4657932.0
47,abstract_algebra,0,0,1,1.5241436958312988,0.06419181823730469,-1.5241436958312988,-1.5883355140686035,-2.1804165840148926,-2.2399048805236816,13.265417459000005,9734,0,0.0,5022744.0
48,abstract_algebra,2,0,0,1.6965057849884033,-0.5173521041870117,-1.1791536808013916,-1.574341058731079,-1.6965057849884033,-1.696946382522583,13.265417459000005,11048,0,0.0,5700768.0
49,professional_accounting,2,0,0,1.8906092643737793,-0.7062301635742188,-1.1843791007995605,-1.48026704788208,-1.8906092643737793,-1.700232982635498,13.265417459000005,11876,0,0.0,6128016.0
50,electrical_engineering,2,0,0,2.0982236862182617,-0.8218212127685547,-1.276402473449707,-1.3087635040283203,-2.0982236862182617,-1.742781639099121,13.265417459000005,8557,0,0.0,4415412.0
51,conceptual_physics,1,0,0,1.568817377090454,-0.2359457015991211,-1.332871675491333,-1.568817377090454,-2.001055955886841,-1.8790361881256104,13.265417459000005,9290,0,0.0,4793640.0
52,professional_accounting,2,1,0,1.9811936616897583,-0.19732284545898438,-1.8795958757400513,-1.783870816230774,-1.9811936616897583,-1.926937222480774,13.265417459000005,24157,0,0.0,12465012.0
53,conceptual_physics,2,0,0,1.9145658016204834,-0.7292451858520508,-1.1853206157684326,-1.4832427501678467,-1.9145658016204834,-1.9054982662200928,13.265417459000005,6167,0,0.0,3182172.0
54,business_ethics,2,0,0,2.183042287826538,-0.95208740234375,-1.230954885482788,-1.5072658061981201,-2.183042287826538,-2.5118091106414795,13.265417459000005,12325,0,0.0,6359700.0
55,computer_security,1,0,0,1.4980794191360474,-0.4293041229248047,-1.0687752962112427,-1.4980794191360474,-1.9011059999465942,-2.102680206298828,13.265417459000005,8009,0,0.0,4132644.0
56,business_ethics,1,0,0,1.4374494552612305,-0.4651012420654297,-0.9723482131958008,-1.4374494552612305,-1.863901138305664,-1.9519023895263672,13.265417459000005,10906,0,0.0,5627496.0
57,high_school_physics,0,0,1,1.4212981462478638,0.1387186050415039,-1.4212981462478638,-1.6730109453201294,-1.8147631883621216,-1.5600167512893677,13.265417459000005,28919,0,0.0,14922204.0
58,clinical_knowledge,3,0,0,1.8535815477371216,-0.5854558944702148,-1.2681256532669067,-1.4875575304031372,-1.9009085893630981,-1.8535815477371216,13.265417459000005,8221,0,0.0,4242036.0
59,computer_security,1,0,0,1.3279086351394653,-0.21777725219726562,-1.1101313829421997,-1.3279086351394653,-1.8959752321243286,-1.9698888063430786,13.265417459000005,7542,0,0.0,3891672.0
60,clinical_knowledge,2,0,0,2.197730541229248,-0.8973445892333984,-1.3003859519958496,-1.5733122825622559,-2.197730541229248,-1.6228938102722168,13.265417459000005,8663,0,0.0,4470108.0
61,anatomy,1,0,0,1.5339115858078003,-0.48537158966064453,-1.0485399961471558,-1.5339115858078003,-2.1606063842773438,-1.706943392753601,13.265417459000005,14719,0,0.0,7595004.0
62,clinical_knowledge,3,0,0,1.8178070783615112,-0.6461973190307617,-1.1716097593307495,-1.3712767362594604,-1.4824150800704956,-1.8178070783615112,13.265417459000005,11732,0,0.0,6053712.0
63,econometrics,1,1,1,1.3799383640289307,0.14763450622558594,-1.5275728702545166,-1.3799383640289307,-2.166022539138794,-1.7768604755401611,13.265417459000005,24992,0,0.0,12895872.0
64,clinical_knowledge,2,0,0,1.79619562625885,-0.5722827911376953,-1.2239128351211548,-1.3250747919082642,-1.79619562625885,-1.9132553339004517,11.599949666999997,14205,0,0.0,7329780.0
65,electrical_engineering,1,0,0,1.3061236143112183,-0.14129257202148438,-1.1648310422897339,-1.3061236143112183,-1.783969759941101,-2.0280723571777344,11.599949666999997,8206,0,0.0,4234296.0
66,formal_logic,3,0,0,1.8576966524124146,-0.8585529327392578,-0.9991437196731567,-1.605774998664856,-1.961401104927063,-1.8576966524124146,11.599949666999997,9255,0,0.0,4775580.0
67,computer_security,1,0,0,1.4705575704574585,-0.2646827697753906,-1.2058748006820679,-1.4705575704574585,-1.662244200706482,-1.569017767906189,11.599949666999997,13033,0,0.0,6725028.0
68,professional_accounting,3,0,0,1.8012051582336426,-0.6167335510253906,-1.184471607208252,-1.3836236000061035,-1.585991382598877,-1.8012051582336426,11.599949666999997,20313,0,0.0,10481508.0
69,astronomy,2,0,0,2.162750482559204,-1.2485284805297852,-0.9142220616340637,-1.576453447341919,-2.162750482559204,-1.828925371170044,11.599949666999997,7336,0,0.0,3785376.0
70,business_ethics,3,0,0,1.749669075012207,-0.6489763259887695,-1.1006927490234375,-1.3647518157958984,-1.941965103149414,-1.749669075012207,11.599949666999997,12888,0,0.0,6650208.0
71,abstract_algebra,3,1,0,2.102323055267334,-0.6055699586868286,-1.9702037572860718,-1.4967530965805054,-2.717446804046631,-2.102323055267334,11.599949666999997,9529,0,0.0,4916964.0
72,econometrics,1,0,0,1.6850155591964722,-0.5774345397949219,-1.1075810194015503,-1.6850155591964722,-2.0633668899536133,-1.7802399396896362,11.599949666999997,12099,0,0.0,6243084.0
73,astronomy,2,1,0,2.283074378967285,-1.073891520500183,-1.3985539674758911,-1.209182858467102,-2.283074378967285,-1.89142906665802,11.599949666999997,7931,0,0.0,4092396.0
74,anatomy,0,0,1,1.296852946281433,0.15752601623535156,-1.296852946281433,-1.4543789625167847,-1.8489493131637573,-1.7254027128219604,11.599949666999997,7241,0,0.0,3736356.0
75,electrical_engineering,3,0,0,1.794655680656433,-0.5774497985839844,-1.2172058820724487,-1.3752621412277222,-1.529826045036316,-1.794655680656433,11.599949666999997,10006,0,0.0,5163096.0
76,econometrics,3,0,0,1.8380717039108276,-0.711421012878418,-1.1266506910324097,-1.562315821647644,-1.8485230207443237,-1.8380717039108276,11.599949666999997,11539,0,0.0,5954124.0
77,college_computer_science,0,0,1,1.1383987665176392,0.2597999572753906,-1.1383987665176392,-1.3981987237930298,-1.5493513345718384,-1.7495495080947876,11.599949666999997,10358,0,0.0,5344728.0
78,high_school_physics,0,0,1,1.2477960586547852,0.6164875030517578,-1.2477960586547852,-1.864283561706543,-2.183688163757324,-2.0406007766723633,11.599949666999997,18469,0,0.0,9530004.0
79,anatomy,3,0,0,1.5279093980789185,-0.3526926040649414,-1.175216794013977,-1.5270463228225708,-1.5687657594680786,-1.5279093980789185,11.599949666999997,10859,0,0.0,5603244.0
80,business_ethics,3,0,0,1.953503131866455,-0.9801825881004333,-0.9733205437660217,-1.4349713325500488,-1.8074803352355957,-1.953503131866455,11.599949666999997,10079,0,0.0,5200764.0
81,college_mathematics,0,0,1,1.5625667572021484,0.15251445770263672,-1.5625667572021484,-1.7150812149047852,-2.4141063690185547,-2.0861387252807617,11.599949666999997,15097,0,0.0,7790052.0
82,clinical_knowledge,2,0,0,2.0094878673553467,-0.6842107772827148,-1.3252770900726318,-1.437183141708374,-2.0094878673553467,-1.5322329998016357,11.599949666999997,9166,0,0.0,4729656.0
83,high_school_mathematics,0,1,0,1.5856245756149292,-0.24577713012695312,-1.5856245756149292,-1.339847445487976,-2.2039785385131836,-2.3897180557250977,11.599949666999997,7894,0,0.0,4073304.0
84,high_school_physics,2,0,0,2.2320892810821533,-1.0829296112060547,-1.1491596698760986,-1.4636242389678955,-2.2320892810821533,-1.9662144184112549,11.599949666999997,12422,0,0.0,6409752.0
85,electrical_engineering,2,1,0,2.2407875061035156,-0.6891003847122192,-1.6183384656906128,-1.5516871213912964,-2.2407875061035156,-1.84410560131073,11.599949666999997,8614,0,0.0,4444824.0
86,machine_learning,1,0,0,1.3376961946487427,-0.2562379837036133,-1.0814582109451294,-1.3376961946487427,-2.034123420715332,-1.8515063524246216,11.599949666999997,12273,0,0.0,6332868.0
87,econometrics,2,0,0,1.94376540184021,-0.6084413528442383,-1.3353240489959717,-1.3942430019378662,-1.94376540184021,-1.588352918624878,11.599949666999997,12910,0,0.0,6661560.0
88,high_school_mathematics,2,3,0,2.5349574089050293,-0.8561400175094604,-1.7329241037368774,-2.152590274810791,-2.5349574089050293,-1.6788173913955688,11.599949666999997,12698,0,0.0,6552168.0
89,anatomy,1,0,0,1.4772788286209106,-0.22533607482910156,-1.251942753791809,-1.4772788286209106,-1.9896165132522583,-1.7453538179397583,11.599949666999997,8409,0,0.0,4339044.0
90,astronomy,2,0,0,1.9846649169921875,-0.7052440643310547,-1.2794208526611328,-1.4701929092407227,-1.9846649169921875,-1.5667972564697266,11.599949666999997,13957,0,0.0,7201812.0
91,abstract_algebra,2,1,0,2.9795613288879395,-1.439631462097168,-1.904548168182373,-1.5399298667907715,-2.9795613288879395,-2.493913173675537,11.599949666999997,10634,0,0.0,5487144.0
92,anatomy,1,0,0,1.4335675239562988,-0.3690519332885742,-1.0645155906677246,-1.4335675239562988,-1.8160157203674316,-1.618086338043213,11.599949666999997,14435,0,0.0,7448460.0
93,computer_security,3,0,0,1.8468239307403564,-0.7037143707275391,-1.1431095600128174,-1.4287397861480713,-1.9219019412994385,-1.8468239307403564,11.599949666999997,6618,0,0.0,3414888.0
94,high_school_physics,1,0,0,1.7257589101791382,-0.0865945816040039,-1.6391643285751343,-1.7257589101791382,-2.313681125640869,-1.9982818365097046,11.599949666999997,14179,0,0.0,7316364.0
95,conceptual_physics,1,0,0,1.5125166177749634,-0.16751575469970703,-1.3450008630752563,-1.5125166177749634,-1.8582874536514282,-1.8068290948867798,11.599949666999997,6908,0,0.0,3564528.0
96,business_ethics,2,0,0,2.0916895866394043,-0.8659647703170776,-1.2257248163223267,-1.4569374322891235,-2.0916895866394043,-1.938174843788147,11.599949666999997,21527,0,0.0,11107932.0
97,astronomy,1,0,0,1.3648020029067993,-0.19074153900146484,-1.1740604639053345,-1.3648020029067993,-2.003235340118408,-1.7068840265274048,11.599949666999997,13454,0,0.0,6942264.0
98,college_computer_science,2,1,0,1.9006664752960205,-0.6414375305175781,-1.3023054599761963,-1.2592289447784424,-1.9006664752960205,-1.5804827213287354,11.599949666999997,25632,0,0.0,13226112.0
99,formal_logic,2,0,0,2.3684263229370117,-1.393539547920227,-0.9748867750167847,-1.4228447675704956,-2.3684263229370117,-2.16510009765625,11.599949666999997,18661,0,0.0,9629076.0
100,clinical_knowledge,3,0,0,1.5319551229476929,-0.38295745849609375,-1.1489976644515991,-1.6490272283554077,-1.819006323814392,-1.5319551229476929,11.599949666999997,11859,0,0.0,6119244.0
101,college_mathematics,3,0,0,2.421839714050293,-0.9625920057296753,-1.4592477083206177,-1.6981679201126099,-2.4263973236083984,-2.421839714050293,11.599949666999997,8962,0,0.0,4624392.0
102,high_school_mathematics,1,1,1,1.8101637363433838,0.03726005554199219,-1.847423791885376,-1.8101637363433838,-2.1758062839508057,-2.144981622695923,11.599949666999997,8944,0,0.0,4615104.0
103,high_school_mathematics,1,0,0,1.785008430480957,-0.2197895050048828,-1.5652189254760742,-1.785008430480957,-2.3800888061523438,-2.4163122177124023,11.599949666999997,9741,0,0.0,5026356.0
104,conceptual_physics,1,0,0,1.4778354167938232,-0.18890762329101562,-1.2889277935028076,-1.4778354167938232,-1.8009774684906006,-1.7702043056488037,11.599949666999997,7307,0,0.0,3770412.0
105,econometrics,0,0,1,1.4393372535705566,0.23288440704345703,-1.4393372535705566,-1.6722216606140137,-2.2824816703796387,-1.9270586967468262,11.599949666999997,18019,0,0.0,9297804.0
106,high_school_mathematics,2,0,0,2.0511631965637207,-0.38050830364227295,-1.6706548929214478,-1.7932506799697876,-2.0511631965637207,-2.0539355278015137,11.599949666999997,13106,0,0.0,6762696.0
107,conceptual_physics,1,0,0,1.4887430667877197,-0.09405517578125,-1.3946878910064697,-1.4887430667877197,-1.8252766132354736,-1.5661308765411377,11.599949666999997,10546,0,0.0,5441736.0
108,astronomy,2,0,0,2.014436721801758,-0.8264025449752808,-1.188034176826477,-1.3998252153396606,-2.014436721801758,-1.677974820137024,11.599949666999997,13793,0,0.0,7117188.0
109,conceptual_physics,1,0,0,1.601744294166565,-0.004047393798828125,-1.5976969003677368,-1.601744294166565,-2.0127387046813965,-1.6852623224258423,11.599949666999997,7662,0,0.0,3953592.0
110,anatomy,3,0,0,1.7252534627914429,-0.6167850494384766,-1.1084684133529663,-1.330055594444275,-1.7943328619003296,-1.7252534627914429,11.599949666999997,11068,0,0.0,5711088.0
111,college_mathematics,0,1,0,1.7025022506713867,-0.10682106018066406,-1.7025022506713867,-1.5956811904907227,-2.1888275146484375,-2.053553581237793,11.599949666999997,14405,0,0.0,7432980.0
112,econometrics,1,1,1,1.6274380683898926,0.2856101989746094,-1.913048267364502,-1.6274380683898926,-2.695467472076416,-2.158682346343994,11.599949666999997,14952,0,0.0,7715232.0
113,machine_learning,3,1,0,2.1085619926452637,-0.9368066787719727,-1.519423007965088,-1.171755313873291,-2.3975930213928223,-2.1085619926452637,11.599949666999997,11456,0,0.0,5911296.0
114,high_school_mathematics,1,3,0,2.2675349712371826,-0.10006141662597656,-2.198803663253784,-2.2675349712371826,-2.8713414669036865,-2.167473554611206,11.599949666999997,11356,0,0.0,5859696.0
115,formal_logic,0,0,1,0.9729307889938354,0.5916433334350586,-0.9729307889938354,-1.564574122428894,-2.608318328857422,-2.280257225036621,11.599949666999997,17595,0,0.0,9079020.0
116,abstract_algebra,2,1,0,2.6035923957824707,-1.0252381563186646,-1.9832643270492554,-1.5783542394638062,-2.6035923957824707,-2.2740092277526855,11.599949666999997,13407,0,0.0,6918012.0
117,college_computer_science,2,1,0,2.5908093452453613,-1.064407467842102,-1.562679648399353,-1.5264018774032593,-2.5908093452453613,-1.9697870016098022,11.599949666999997,10069,0,0.0,5195604.0
118,astronomy,2,0,0,2.4067835807800293,-1.197439193725586,-1.2093443870544434,-1.5637221336364746,-2.4067835807800293,-1.9231610298156738,11.599949666999997,13532,0,0.0,6982512.0
119,astronomy,2,0,0,2.0537519454956055,-0.8893585205078125,-1.164393424987793,-1.230886459350586,-2.0537519454956055,-1.8338184356689453,11.599949666999997,9729,0,0.0,5020164.0
120,high_school_mathematics,0,1,0,1.7490354776382446,-0.5290594100952148,-1.7490354776382446,-1.2199760675430298,-3.0054030418395996,-1.8638149499893188,11.599949666999997,9919,0,0.0,5118204.0
121,computer_security,2,0,0,2.204630136489868,-1.1928777694702148,-1.0117523670196533,-1.3675901889801025,-2.204630136489868,-2.3609068393707275,11.599949666999997,10445,0,0.0,5389620.0
122,college_mathematics,3,1,0,2.1301064491271973,-0.26106178760528564,-1.9288934469223022,-1.8690446615219116,-2.275810718536377,-2.1301064491271973,11.599949666999997,11145,0,0.0,5750820.0
123,anatomy,2,0,0,1.7449040412902832,-0.47644805908203125,-1.268455982208252,-1.4646344184875488,-1.7449040412902832,-1.701073169708252,11.599949666999997,9163,0,0.0,4728108.0
124,professional_accounting,2,0,0,1.862871527671814,-0.5298891067504883,-1.3329824209213257,-1.4763597249984741,-1.862871527671814,-1.8213495016098022,11.599949666999997,12166,0,0.0,6277656.0
125,electrical_engineering,0,1,0,1.705264925956726,-0.033107757568359375,-1.705264925956726,-1.6721571683883667,-2.6140336990356445,-2.503570556640625,11.599949666999997,9681,0,0.0,4995396.0
126,formal_logic,0,0,1,1.277506709098816,0.22857952117919922,-1.277506709098816,-1.5060862302780151,-2.117938995361328,-2.0077028274536133,11.599949666999997,21815,0,0.0,11256540.0
127,machine_learning,0,0,1,1.2196539640426636,0.1487283706665039,-1.2196539640426636,-1.3683823347091675,-2.220614433288574,-1.8094624280929565,11.599949666999997,10590,0,0.0,5464440.0
