request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
12,electrical_engineering,2,0,0,1.6253387928009033,-0.4911832809448242,-1.134155511856079,-1.4534180164337158,-1.6253387928009033,-2.0010082721710205,13.844819832999974,7173,5442,0.7586783772480133,2308116.0
13,high_school_mathematics,3,1,0,2.5005083084106445,-1.1454933881759644,-1.5285159349441528,-1.3550149202346802,-2.31937313079834,-2.5005083084106445,13.844819832999974,10504,8691,0.8273990860624524,3195168.0
14,astronomy,2,0,0,2.1818666458129883,-1.008951187133789,-1.1729154586791992,-1.3289365768432617,-2.1818666458129883,-1.778285026550293,13.844819832999974,12102,9283,0.7670632953230871,3868184.0
15,college_computer_science,3,0,0,2.3255581855773926,-0.1494302749633789,-2.1761279106140137,-2.191667079925537,-2.8694911003112793,-2.3255581855773926,13.844819832999974,20375,16966,0.8326871165644172,6170204.0
16,computer_security,2,0,0,1.647519588470459,-0.30730533599853516,-1.3402142524719238,-1.5111403465270996,-1.647519588470459,-1.652238368988037,13.844819832999974,7210,3284,0.4554785020804438,2879656.0
17,business_ethics,2,0,0,2.0587382316589355,-0.7198867797851562,-1.3388514518737793,-1.9526429176330566,-2.0587382316589355,-1.6157526969909668,13.844819832999974,12965,11404,0.8795989201696877,3770516.0
18,college_mathematics,1,0,0,1.977207899093628,-0.00045871734619140625,-1.9767491817474365,-1.977207899093628,-2.5009448528289795,-2.0006043910980225,13.844819832999974,15230,7010,0.4602757715036113,6064120.0
19,professional_accounting,2,0,0,1.6387265920639038,-0.20922279357910156,-1.4295037984848022,-1.8708614110946655,-1.6387265920639038,-1.5974525213241577,13.844819832999974,14800,6697,0.4525,5922368.0
20,college_mathematics,1,1,1,1.6731314659118652,0.18700122833251953,-1.8601326942443848,-1.6731314659118652,-1.9243321418762207,-2.2454609870910645,13.844819832999974,12061,9254,0.767266395821242,3854452.0
21,business_ethics,0,1,0,1.4987670183181763,-0.039969444274902344,-1.4987670183181763,-1.458797574043274,-2.0396432876586914,-1.9417916536331177,13.844819832999974,15579,12830,0.823544515052314,4754284.0
22,econometrics,0,0,1,1.4637526273727417,0.3014640808105469,-1.4637526273727417,-1.7652167081832886,-2.0253734588623047,-1.8661917448043823,13.844819832999974,15774,12143,0.7698110815265627,5030776.0
23,conceptual_physics,2,0,0,2.0455243587493896,-0.8090524673461914,-1.2364718914031982,-1.5532481670379639,-2.0455243587493896,-1.730320692062378,13.844819832999974,5941,4927,0.8293216630196937,1804244.0
24,professional_accounting,2,0,0,1.8592432737350464,-0.4310283660888672,-1.4282149076461792,-1.880656123161316,-1.8592432737350464,-1.5524872541427612,13.844819832999974,15105,6845,0.45316120489904005,6041860.0
25,college_mathematics,0,0,1,1.4014238119125366,0.5709075927734375,-1.4014238119125366,-2.6727547645568848,-2.024731159210205,-1.9723314046859741,13.844819832999974,17744,15541,0.8758453561767358,5177408.0
26,professional_accounting,3,1,0,2.140076160430908,-0.3477877378463745,-1.9937397241592407,-1.7922884225845337,-1.8871599435806274,-2.140076160430908,13.844819832999974,10783,4979,0.46174533988685895,4289404.0
27,electrical_engineering,3,0,0,2.0774598121643066,-0.7030820846557617,-1.374377727508545,-1.7729945182800293,-2.196922779083252,-2.0774598121643066,13.844819832999974,7373,3380,0.45842940458429404,2939188.0
28,conceptual_physics,3,0,0,1.7798084020614624,-0.5264406204223633,-1.2533677816390991,-1.3599694967269897,-1.841570258140564,-1.7798084020614624,13.844819832999974,7853,6026,0.7673500573029416,2509492.0
29,high_school_physics,3,0,0,1.8215181827545166,-0.27005958557128906,-1.5514585971832275,-1.577571153640747,-1.948425531387329,-1.8215181827545166,13.844819832999974,26645,22055,0.8277350347157065,8102740.0
30,machine_learning,0,1,0,1.981221318244934,-0.4649505615234375,-1.981221318244934,-1.5162707567214966,-2.693852424621582,-2.5422096252441406,13.844819832999974,14058,10841,0.7711623275003556,4478632.0
31,high_school_physics,0,0,1,1.1496187448501587,0.16568660736083984,-1.1496187448501587,-1.3153053522109985,-1.8584963083267212,-1.844002366065979,13.844819832999974,10060,8299,0.8249502982107356,3066416.0
32,machine_learning,0,0,1,1.2657502889633179,0.3185758590698242,-1.2657502889633179,-1.584326148033142,-2.0531344413757324,-1.656469702720642,13.844819832999974,10168,4589,0.45131785995279305,4071904.0
33,formal_logic,1,3,0,2.5713939666748047,-1.041701316833496,-1.7134313583374023,-2.5713939666748047,-1.9020166397094727,-1.5296926498413086,13.844819832999974,10211,8924,0.8739594554891783,2984332.0
34,college_computer_science,3,0,0,1.5956941843032837,-0.4021635055541992,-1.1935306787490845,-1.6521068811416626,-1.674700379371643,-1.5956941843032837,13.844819832999974,13315,6044,0.45392414570033796,5323276.0
35,machine_learning,3,3,1,1.871187686920166,0.07728099822998047,-1.9484686851501465,-2.007385730743408,-2.1849770545959473,-1.871187686920166,13.844819832999974,10320,4728,0.45813953488372094,4114752.0
36,clinical_knowledge,1,3,0,1.5211772918701172,-0.2585744857788086,-1.308924674987793,-1.5211772918701172,-1.6720542907714844,-1.2626028060913086,13.844819832999974,13997,10657,0.7613774380224334,4494260.0
37,machine_learning,3,0,0,2.064396858215332,-0.7589818239212036,-1.3054150342941284,-1.3685120344161987,-2.45058536529541,-2.064396858215332,13.844819832999974,14335,11854,0.8269271014998256,4362236.0
38,college_computer_science,3,0,0,1.9631056785583496,-1.0284137725830078,-0.934691846370697,-1.3915371894836426,-2.066586971282959,-1.9631056785583496,13.844819832999974,11110,8536,0.7683168316831683,3547544.0
39,abstract_algebra,3,1,0,2.7442879676818848,-1.161880612373352,-2.417269229888916,-1.5824073553085327,-3.0677714347839355,-2.7442879676818848,13.844819832999974,9727,8101,0.8328364346663926,2945276.0
40,clinical_knowledge,3,0,0,1.6236392259597778,-0.26751232147216797,-1.3561269044876099,-1.4397526979446411,-1.9074269533157349,-1.6236392259597778,13.844819832999974,10500,4693,0.44695238095238093,4216592.0
41,college_computer_science,1,3,0,1.6927931308746338,-0.2437915802001953,-1.8574421405792236,-1.6927931308746338,-2.024139642715454,-1.4490015506744385,13.844819832999974,24978,21834,0.8741292337256786,7299144.0
42,econometrics,2,0,0,2.027341604232788,-0.5550251007080078,-1.4723165035247803,-1.642723798751831,-2.027341604232788,-1.798393964767456,13.844819832999974,12294,5526,0.4494875549048316,4929048.0
43,formal_logic,1,0,0,2.0010929107666016,-0.26685798168182373,-1.7342349290847778,-2.0010929107666016,-2.482518196105957,-1.9302722215652466,13.844819832999974,18689,8364,0.44753598373374714,7502340.0
44,high_school_physics,0,0,1,1.5147782564163208,0.05032920837402344,-1.5147782564163208,-1.5651074647903442,-2.404515266418457,-1.7885514497756958,13.844819832999974,12855,9854,0.7665499805523143,4110556.0
45,computer_security,1,3,0,1.654261589050293,-0.14913272857666016,-1.6695375442504883,-1.654261589050293,-2.0053348541259766,-1.5051288604736328,13.844819832999974,13293,11084,0.8338223124952983,4021684.0
46,business_ethics,1,0,0,1.304125428199768,-0.017606735229492188,-1.2865186929702759,-1.304125428199768,-1.9309765100479126,-1.7735496759414673,13.844819832999974,9036,6873,0.7606241699867198,2903088.0
47,abstract_algebra,0,1,0,1.7121987342834473,-0.03818798065185547,-1.7121987342834473,-1.6740107536315918,-2.2820324897766113,-2.1837000846862793,13.844819832999974,9753,8092,0.8296934276632831,2960996.0
48,abstract_algebra,2,0,0,1.811362624168396,-0.32276058197021484,-1.4886020421981812,-1.8848241567611694,-1.811362624168396,-1.5582021474838257,13.844819832999974,10990,4969,0.4521383075523203,4398776.0
49,professional_accounting,2,0,0,1.7756688594818115,-0.5313806533813477,-1.2442882061004639,-1.7523534297943115,-1.7756688594818115,-1.5107390880584717,13.844819832999974,11867,10451,0.8806775090587343,3447916.0
50,electrical_engineering,2,0,0,1.86652672290802,-0.3341064453125,-1.53242027759552,-1.6908799409866333,-1.86652672290802,-1.9390431642532349,13.844819832999974,8525,3896,0.45700879765395896,3401524.0
51,conceptual_physics,1,0,0,1.9804794788360596,-0.23378944396972656,-1.746690034866333,-1.9804794788360596,-2.0974953174591064,-1.9140722751617432,13.844819832999974,9287,4244,0.4569828792936363,3705628.0
52,professional_accounting,2,1,0,1.7154138088226318,-0.045261383056640625,-1.8546807765960693,-1.6701524257659912,-1.7154138088226318,-1.9184978008270264,13.844819832999974,24131,18562,0.7692180183166881,7699724.0
53,conceptual_physics,2,0,0,1.8446933031082153,-0.6073503494262695,-1.2373429536819458,-1.3597031831741333,-1.8446933031082153,-1.8074628114700317,13.844819832999974,6187,5124,0.8281881364150638,1880748.0
54,business_ethics,2,0,0,2.270568609237671,-1.17071533203125,-1.099853277206421,-1.4166829586029053,-2.270568609237671,-2.536389112472534,13.844819832999974,12327,9411,0.7634460939401314,3951516.0
55,computer_security,1,0,0,1.53319251537323,-0.45313453674316406,-1.080057978630066,-1.53319251537323,-1.9420593976974487,-2.163755416870117,13.844819832999974,8001,6643,0.8302712160979877,2427908.0
56,business_ethics,1,0,0,1.4874178171157837,-0.4134483337402344,-1.0739694833755493,-1.4874178171157837,-1.9414945840835571,-1.600558876991272,13.844819832999974,10916,4974,0.4556614144375229,4359312.0
57,high_school_physics,0,3,0,1.4277064800262451,-0.2460031509399414,-1.4277064800262451,-2.3848636150360107,-2.0137364864349365,-1.1817033290863037,13.844819832999974,28908,24958,0.8633596236335962,8527280.0
58,clinical_knowledge,3,0,0,1.9408726692199707,-0.3784618377685547,-1.562410831451416,-1.936119556427002,-2.1070284843444824,-1.9408726692199707,13.844819832999974,8207,3798,0.4627756792981601,3262524.0
59,computer_security,1,2,0,1.5653586387634277,-0.12943553924560547,-1.546332836151123,-1.5653586387634277,-1.4359230995178223,-1.6555380821228027,13.844819832999974,7544,3459,0.45851007423117707,3007200.0
60,clinical_knowledge,2,0,0,2.1348118782043457,-0.8736523389816284,-1.2611595392227173,-1.681226372718811,-2.1348118782043457,-1.6035534143447876,13.844819832999974,8656,6567,0.7586645101663586,2785344.0
61,anatomy,1,0,0,1.5119681358337402,-0.3299837112426758,-1.1819844245910645,-1.5119681358337402,-2.097764492034912,-1.653012752532959,13.844819832999974,14721,12174,0.8269818626452007,4479492.0
62,clinical_knowledge,3,0,0,1.807343602180481,-0.6254844665527344,-1.1818591356277466,-1.4524155855178833,-1.4101449251174927,-1.807343602180481,13.844819832999974,11766,8925,0.7585415604283529,3786456.0
63,econometrics,1,1,1,1.6413654088974,0.24522972106933594,-1.8865951299667358,-1.6413654088974,-1.9696420431137085,-2.0263924598693848,13.844819832999974,24962,20650,0.8272574312955693,7593992.0
64,clinical_knowledge,2,0,0,1.8246983289718628,-0.46979618072509766,-1.3549021482467651,-1.4225767850875854,-1.8246983289718628,-1.8023642301559448,12.282660665999998,14171,14171,1.0,3684460.0
65,electrical_engineering,1,0,0,1.6298357248306274,-0.2884244918823242,-1.3414112329483032,-1.6298357248306274,-1.937395691871643,-1.8162952661514282,12.282660665999998,8179,8179,1.0,2126540.0
66,formal_logic,3,0,0,2.087801933288574,-0.8395367860794067,-1.2482651472091675,-2.184894561767578,-2.1602659225463867,-2.087801933288574,12.282660665999998,9247,9247,1.0,2404220.0
67,computer_security,1,0,0,1.704407811164856,-0.5343666076660156,-1.1700412034988403,-1.704407811164856,-1.5674010515213013,-1.4132643938064575,12.282660665999998,13054,13054,1.0,3394040.0
68,professional_accounting,3,0,0,1.773182988166809,-0.5506534576416016,-1.2225295305252075,-1.3997937440872192,-1.8050347566604614,-1.773182988166809,12.282660665999998,20288,20288,1.0,5274880.0
69,astronomy,2,0,0,2.308115005493164,-1.1568385362625122,-1.1512764692306519,-1.5101927518844604,-2.308115005493164,-1.7515562772750854,12.282660665999998,7313,7313,1.0,1901380.0
70,business_ethics,3,0,0,1.675980567932129,-0.4316082000732422,-1.2443723678588867,-1.3729677200317383,-1.8190584182739258,-1.675980567932129,12.282660665999998,12885,12885,1.0,3350100.0
71,abstract_algebra,3,1,0,2.4364423751831055,-0.5197650194168091,-2.729161262512207,-1.9166773557662964,-3.4000139236450195,-2.4364423751831055,12.282660665999998,9554,9554,1.0,2484040.0
72,econometrics,1,0,0,1.9680393934249878,-0.6331405639648438,-1.334898829460144,-1.9680393934249878,-1.8555763959884644,-1.5242832899093628,12.282660665999998,12092,12092,1.0,3143920.0
73,astronomy,2,1,0,1.9645423889160156,-0.39317989349365234,-1.6083593368530273,-1.5713624954223633,-1.9645423889160156,-2.2957639694213867,12.282660665999998,7918,7918,1.0,2058680.0
74,anatomy,0,0,1,1.7048107385635376,0.19143390655517578,-1.7048107385635376,-1.9542242288589478,-2.185157299041748,-1.8962446451187134,12.282660665999998,7252,7252,1.0,1885520.0
75,electrical_engineering,3,0,0,1.5642919540405273,-0.5148487091064453,-1.049443244934082,-1.6820697784423828,-1.793889045715332,-1.5642919540405273,12.282660665999998,10026,10026,1.0,2606760.0
76,econometrics,3,0,0,1.9149057865142822,-0.4336061477661133,-1.481299638748169,-1.724905252456665,-2.062387704849243,-1.9149057865142822,12.282660665999998,11531,11531,1.0,2998060.0
77,college_computer_science,0,0,1,1.2441645860671997,0.11055850982666016,-1.2441645860671997,-1.3547230958938599,-1.6427308320999146,-1.4889212846755981,12.282660665999998,10333,10333,1.0,2686580.0
78,high_school_physics,0,0,1,1.5225458145141602,0.46662330627441406,-1.5225458145141602,-2.0603857040405273,-2.266200065612793,-1.9891691207885742,12.282660665999998,18487,18487,1.0,4806620.0
79,anatomy,3,0,0,1.5566471815109253,-0.3446083068847656,-1.2120388746261597,-1.3929203748703003,-1.7249897718429565,-1.5566471815109253,12.282660665999998,10886,10886,1.0,2830360.0
80,business_ethics,3,0,0,1.6033804416656494,-0.3986549377441406,-1.2047255039215088,-1.862356424331665,-1.9914953708648682,-1.6033804416656494,12.282660665999998,10071,10071,1.0,2618460.0
81,college_mathematics,0,0,1,1.5434952974319458,0.49945151805877686,-1.5434952974319458,-2.0429468154907227,-2.528776168823242,-2.301847457885742,12.282660665999998,15084,15084,1.0,3921840.0
82,clinical_knowledge,2,0,0,2.1361989974975586,-0.6064397096633911,-1.5297592878341675,-1.8130425214767456,-2.1361989974975586,-1.7337483167648315,12.282660665999998,9169,9169,1.0,2383940.0
83,high_school_mathematics,0,0,1,1.723513126373291,0.3404369354248047,-1.723513126373291,-2.0639500617980957,-2.2682080268859863,-2.5446791648864746,12.282660665999998,7858,7858,1.0,2043080.0
84,high_school_physics,2,1,0,2.3220748901367188,-0.9212867021560669,-1.457645297050476,-1.4007881879806519,-2.3220748901367188,-1.7749079465866089,12.282660665999998,12414,12414,1.0,3227640.0
85,electrical_engineering,2,3,0,2.399144172668457,-0.5540865659713745,-2.0032835006713867,-1.8642550706863403,-2.399144172668457,-1.8450576066970825,12.282660665999998,8619,8619,1.0,2240940.0
86,machine_learning,1,1,1,1.281607747077942,0.03152656555175781,-1.3131343126296997,-1.281607747077942,-1.9427977800369263,-1.6089259386062622,12.282660665999998,12260,12260,1.0,3187600.0
87,econometrics,2,0,0,1.9796292781829834,-0.4567241668701172,-1.5229051113128662,-1.5430657863616943,-1.9796292781829834,-1.5929315090179443,12.282660665999998,12887,12887,1.0,3350620.0
88,high_school_mathematics,2,0,0,2.424501419067383,-1.3276890516281128,-1.09681236743927,-2.216301918029785,-2.424501419067383,-2.2981033325195312,12.282660665999998,12720,12720,1.0,3307200.0
89,anatomy,1,0,0,1.9257045984268188,-0.06256484985351562,-1.8631397485733032,-1.9257045984268188,-2.0950989723205566,-2.040182590484619,12.282660665999998,8410,8410,1.0,2186600.0
90,astronomy,2,0,0,1.7900598049163818,-0.4283018112182617,-1.3617579936981201,-1.6795508861541748,-1.7900598049163818,-1.6759402751922607,12.282660665999998,13936,13936,1.0,3623360.0
91,abstract_algebra,2,1,0,3.0074172019958496,-0.937169075012207,-2.162161350250244,-2.0702481269836426,-3.0074172019958496,-2.5889382362365723,12.282660665999998,10621,10621,1.0,2761460.0
92,anatomy,1,0,0,1.3846548795700073,-0.2606925964355469,-1.1239622831344604,-1.3846548795700073,-1.8394163846969604,-1.6326836347579956,12.282660665999998,14433,14433,1.0,3752580.0
93,computer_security,3,0,0,1.6535488367080688,-0.42884349822998047,-1.2247053384780884,-1.4334303140640259,-2.1125378608703613,-1.6535488367080688,12.282660665999998,6614,6614,1.0,1719640.0
94,high_school_physics,1,1,1,2.003781795501709,0.012938499450683594,-2.124199390411377,-2.003781795501709,-2.1990532875061035,-2.0167202949523926,12.282660665999998,14168,14168,1.0,3683680.0
95,conceptual_physics,1,1,1,1.5449498891830444,0.09048652648925781,-1.6354364156723022,-1.5449498891830444,-1.9013656377792358,-1.8100169897079468,12.282660665999998,6908,6908,1.0,1796080.0
96,business_ethics,2,0,0,1.841545581817627,-0.5129518508911133,-1.3285937309265137,-1.6497302055358887,-1.841545581817627,-1.734346866607666,12.282660665999998,21510,21510,1.0,5592600.0
97,astronomy,1,0,0,1.8141822814941406,-0.6646785736083984,-1.1495037078857422,-1.8141822814941406,-2.055072784423828,-1.4381685256958008,12.282660665999998,13443,13443,1.0,3495180.0
98,college_computer_science,2,0,0,1.8605740070343018,-0.45789527893066406,-1.4026787281036377,-1.8535206317901611,-1.8605740070343018,-1.4112370014190674,12.282660665999998,25623,25623,1.0,6661980.0
99,formal_logic,2,0,0,2.446678638458252,-1.0156354904174805,-1.4310431480407715,-1.9507527351379395,-2.446678638458252,-1.5115323066711426,12.282660665999998,18651,18651,1.0,4849260.0
100,clinical_knowledge,3,0,0,1.4317901134490967,-0.09213542938232422,-1.3396546840667725,-1.7231128215789795,-2.162083387374878,-1.4317901134490967,12.282660665999998,11859,11859,1.0,3083340.0
101,college_mathematics,3,0,0,2.335385799407959,-0.6824654340744019,-1.6529203653335571,-1.8970857858657837,-2.659245014190674,-2.335385799407959,12.282660665999998,8988,8988,1.0,2336880.0
102,high_school_mathematics,1,1,1,1.8914753198623657,0.047557830810546875,-1.9390331506729126,-1.8914753198623657,-2.317110538482666,-2.0202574729919434,12.282660665999998,8931,8931,1.0,2322060.0
103,high_school_mathematics,1,0,0,2.111288070678711,-0.28003787994384766,-1.8312501907348633,-2.111288070678711,-2.301797866821289,-2.7608518600463867,12.282660665999998,9749,9749,1.0,2534740.0
104,conceptual_physics,1,0,0,1.7836159467697144,-0.6030130386352539,-1.1806029081344604,-1.7836159467697144,-1.7551382780075073,-1.8918970823287964,12.282660665999998,7298,7298,1.0,1897480.0
105,econometrics,0,0,1,1.5607608556747437,0.16049957275390625,-1.5607608556747437,-2.039365291595459,-2.31950044631958,-1.72126042842865,12.282660665999998,17997,17997,1.0,4679220.0
106,high_school_mathematics,2,1,0,1.982454776763916,-0.08781242370605469,-1.902411937713623,-1.8946423530578613,-1.982454776763916,-2.0987744331359863,12.282660665999998,13067,13067,1.0,3397420.0
107,conceptual_physics,1,0,0,1.8565272092819214,-0.5535831451416016,-1.3029440641403198,-1.8565272092819214,-1.9096029996871948,-1.664591670036316,12.282660665999998,10528,10528,1.0,2737280.0
108,astronomy,2,0,0,2.073552131652832,-0.6855438947677612,-1.3880082368850708,-1.5538502931594849,-2.073552131652832,-1.5670768022537231,12.282660665999998,13792,13792,1.0,3585920.0
109,conceptual_physics,1,1,1,1.715667963027954,0.13492774963378906,-1.877748727798462,-1.715667963027954,-1.9727613925933838,-1.8505957126617432,12.282660665999998,7683,7683,1.0,1997580.0
110,anatomy,3,0,0,1.6142024993896484,-0.37854862213134766,-1.2356538772583008,-1.3289995193481445,-1.8696775436401367,-1.6142024993896484,12.282660665999998,11080,11080,1.0,2880800.0
111,college_mathematics,0,1,0,1.8994650840759277,-0.18424129486083984,-1.8994650840759277,-1.715223789215088,-2.1654677391052246,-2.044747829437256,12.282660665999998,14419,14419,1.0,3748940.0
112,econometrics,1,1,1,1.834828495979309,0.17026984691619873,-2.005098342895508,-1.834828495979309,-2.195418357849121,-2.541749954223633,12.282660665999998,14948,14948,1.0,3886480.0
113,machine_learning,3,0,0,2.1353719234466553,-0.5183649063110352,-1.6170070171356201,-1.7499864101409912,-2.2996766567230225,-2.1353719234466553,12.282660665999998,11445,11445,1.0,2975700.0
114,high_school_mathematics,1,0,0,2.7901558876037598,-0.9644173383712769,-1.825738549232483,-2.7901558876037598,-2.7135539054870605,-2.876406192779541,12.282660665999998,11338,11338,1.0,2947880.0
115,formal_logic,0,0,1,1.5342482328414917,0.4071035385131836,-1.5342482328414917,-1.9413517713546753,-2.5147056579589844,-1.9509867429733276,12.282660665999998,17563,17563,1.0,4566380.0
116,abstract_algebra,2,1,0,3.133650302886963,-0.8290195465087891,-2.657222270965576,-2.304630756378174,-3.133650302886963,-2.3724989891052246,12.282660665999998,13439,13439,1.0,3494140.0
117,college_computer_science,2,0,0,2.63993239402771,-0.9325685501098633,-1.7073638439178467,-1.7456309795379639,-2.63993239402771,-2.0643184185028076,12.282660665999998,10064,10064,1.0,2616640.0
118,astronomy,2,0,0,2.2668769359588623,-0.7817745208740234,-1.4851024150848389,-1.7023446559906006,-2.2668769359588623,-1.837559461593628,12.282660665999998,13524,13524,1.0,3516240.0
119,astronomy,2,0,0,2.1735782623291016,-0.8247109651565552,-1.3488672971725464,-1.4248427152633667,-2.1735782623291016,-1.5623148679733276,12.282660665999998,9719,9719,1.0,2526940.0
120,high_school_mathematics,0,1,0,2.0927493572235107,-0.18093013763427734,-2.0927493572235107,-1.9118192195892334,-3.619938611984253,-3.6169488430023193,12.282660665999998,9895,9895,1.0,2572700.0
121,computer_security,2,0,0,2.072075605392456,-0.9419345855712891,-1.130141019821167,-1.464857816696167,-2.072075605392456,-1.759037733078003,12.282660665999998,10454,10454,1.0,2718040.0
122,college_mathematics,3,0,0,2.4589428901672363,-0.4273710250854492,-2.031571865081787,-2.6480307579040527,-2.84901762008667,-2.4589428901672363,12.282660665999998,11143,11143,1.0,2897180.0
123,anatomy,2,0,0,1.7341156005859375,-0.25847816467285156,-1.475637435913086,-1.85687255859375,-1.7341156005859375,-1.6640262603759766,12.282660665999998,9150,9150,1.0,2379000.0
124,professional_accounting,2,1,0,1.7438359260559082,-0.3227357864379883,-1.5394911766052246,-1.42110013961792,-1.7438359260559082,-1.8407158851623535,12.282660665999998,12173,12173,1.0,3164980.0
125,electrical_engineering,0,1,0,2.180159091949463,-0.3147115707397461,-2.180159091949463,-1.8654475212097168,-2.4943060874938965,-2.4336657524108887,12.282660665999998,9685,9685,1.0,2518100.0
126,formal_logic,0,0,1,1.3018468618392944,0.23951435089111328,-1.3018468618392944,-1.5413612127304077,-2.252899646759033,-1.9826949834823608,12.282660665999998,21823,21823,1.0,5673980.0
127,machine_learning,0,0,1,1.2498019933700562,0.31644439697265625,-1.2498019933700562,-1.5662463903427124,-2.362867832183838,-1.6325677633285522,12.282660665999998,10598,10598,1.0,2755480.0
